phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,DestinationIsIpv6,ImageLoaded,Signature,SignatureStatus,Signed,SourceIsIpv6,SourcePortName
fase3_normal,fase3_sysmon_normal.evtx,48,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:02.974665+00:00,2026-06-30 17:54:02.974+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:53:38.886,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,55999,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,49,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:02.974667+00:00,2026-06-30 17:54:02.974+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:53:38.887,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,50567,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,50,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:02.974670+00:00,2026-06-30 17:54:02.974+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:53:38.888,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,50992,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,51,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:02.974672+00:00,2026-06-30 17:54:02.974+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:53:38.888,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,55999,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,52,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:02.974688+00:00,2026-06-30 17:54:02.974+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:53:38.888,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,65376,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,53,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:20.171658+00:00,2026-06-30 17:54:20.171+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:20.170,{55857b6a-e5bc-6a43-3404-000000000b00},9692,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,54,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:26.134960+00:00,2026-06-30 17:54:26.134+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:26.133,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\lab_normal,2026-06-30 15:54:26.133,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,55,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:26.135344+00:00,2026-06-30 17:54:26.135+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:26.135,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\lab_normal\N2,2026-06-30 15:54:26.135,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,56,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:26.191364+00:00,2026-06-30 17:54:26.191+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:26.190,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\lab_normal\N2\documento_normal_1.txt,2026-06-30 15:54:26.190,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,57,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:26.213499+00:00,2026-06-30 17:54:26.213+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:26.212,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\lab_normal\N2\documento_normal_2.txt,2026-06-30 15:54:26.212,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,58,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:26.248081+00:00,2026-06-30 17:54:26.248+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:26.247,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N2_listado_ficheros.txt,2026-06-30 15:54:26.245,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,59,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:27.157381+00:00,2026-06-30 17:54:27.157+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:27.156,{55857b6a-e684-6a43-4504-000000000b00},7300,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,60,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:27.337938+00:00,2026-06-30 17:54:27.337+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:27.337,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N2_ofimatica_ficheros.txt,2026-06-30 15:54:27.337,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,61,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.801565+00:00,2026-06-30 17:54:48.801+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:48.801,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_whoami.txt,2026-06-30 15:54:48.801,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,62,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.808544+00:00,2026-06-30 17:54:48.808+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.803,{55857b6a-e6c8-6a43-4704-000000000b00},12380,C:\Windows\System32\cmd.exe,10.0.26100.8521 (WinBuild.160101.0800),Windows Command Processor,Microsoft® Windows® Operating System,Microsoft Corporation,Cmd.Exe,"""C:\WINDOWS\system32\cmd.exe"" /c whoami",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=75320A519959CC6D089EA3EBA33C38CACCB7F138A025EA439BC9686CDB79DED4,IMPHASH=B0F049C014592B156EB1FA857E99CEB9",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,63,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.823179+00:00,2026-06-30 17:54:48.823+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.821,{55857b6a-e6c8-6a43-4804-000000000b00},13356,C:\Windows\System32\whoami.exe,10.0.26100.1882 (WinBuild.160101.0800),whoami - displays logged on user information,Microsoft® Windows® Operating System,Microsoft Corporation,whoami.exe,whoami,C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=23240EF9F8B0A9A324110B1C2331DE31DC1B0E08F5359CB707E51A939AF56CD3,IMPHASH=E4464BCD92DF7AC69CCD074CB9C0EFED",{55857b6a-e6c8-6a43-4704-000000000b00},12380,C:\Windows\System32\cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c whoami",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,64,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.831436+00:00,2026-06-30 17:54:48.831+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:48.829,{55857b6a-e6c8-6a43-4804-000000000b00},13356,C:\Windows\System32\whoami.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,65,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.833374+00:00,2026-06-30 17:54:48.833+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:48.833,{55857b6a-e6c8-6a43-4704-000000000b00},12380,C:\Windows\System32\cmd.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,66,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.846628+00:00,2026-06-30 17:54:48.846+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:48.845,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_ipconfig.txt,2026-06-30 15:54:48.845,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,67,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.850584+00:00,2026-06-30 17:54:48.850+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.847,{55857b6a-e6c8-6a43-4904-000000000b00},4268,C:\Windows\System32\cmd.exe,10.0.26100.8521 (WinBuild.160101.0800),Windows Command Processor,Microsoft® Windows® Operating System,Microsoft Corporation,Cmd.Exe,"""C:\WINDOWS\system32\cmd.exe"" /c ipconfig /all",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=75320A519959CC6D089EA3EBA33C38CACCB7F138A025EA439BC9686CDB79DED4,IMPHASH=B0F049C014592B156EB1FA857E99CEB9",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,68,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.859392+00:00,2026-06-30 17:54:48.859+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.857,{55857b6a-e6c8-6a43-4a04-000000000b00},13032,C:\Windows\System32\ipconfig.exe,10.0.26100.8521 (WinBuild.160101.0800),IP Configuration Utility,Microsoft® Windows® Operating System,Microsoft Corporation,ipconfig.exe,ipconfig  /all,C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=2AF2AB72B6DCA3B55B6F4C805C92B4ACC8DF0D8BB4502D3E47BD338C62C26DA6,IMPHASH=AC1E61EA9B679DC4FA60D111B674230D",{55857b6a-e6c8-6a43-4904-000000000b00},4268,C:\Windows\System32\cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c ipconfig /all",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,69,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.873806+00:00,2026-06-30 17:54:48.873+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:48.873,{55857b6a-e6c8-6a43-4a04-000000000b00},13032,C:\Windows\System32\ipconfig.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,70,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.876057+00:00,2026-06-30 17:54:48.876+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:48.875,{55857b6a-e6c8-6a43-4904-000000000b00},4268,C:\Windows\System32\cmd.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,71,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.887779+00:00,2026-06-30 17:54:48.887+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:48.886,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_tasklist.txt,2026-06-30 15:54:48.886,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,72,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.891567+00:00,2026-06-30 17:54:48.891+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.888,{55857b6a-e6c8-6a43-4b04-000000000b00},3680,C:\Windows\System32\cmd.exe,10.0.26100.8521 (WinBuild.160101.0800),Windows Command Processor,Microsoft® Windows® Operating System,Microsoft Corporation,Cmd.Exe,"""C:\WINDOWS\system32\cmd.exe"" /c tasklist",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=75320A519959CC6D089EA3EBA33C38CACCB7F138A025EA439BC9686CDB79DED4,IMPHASH=B0F049C014592B156EB1FA857E99CEB9",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,73,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.901155+00:00,2026-06-30 17:54:48.901+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.898,{55857b6a-e6c8-6a43-4c04-000000000b00},12748,C:\Windows\System32\tasklist.exe,10.0.26100.1 (WinBuild.160101.0800),Lists the current running tasks,Microsoft® Windows® Operating System,Microsoft Corporation,tasklist.exe,tasklist,C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=62800679C55682F2F5F38B3DF9080D12480BEA78B5B8476EACE9DF014F353B14,IMPHASH=1EC449474B2F8125DB72AC9B593E4CA6",{55857b6a-e6c8-6a43-4b04-000000000b00},3680,C:\Windows\System32\cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c tasklist",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,74,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:48.925476+00:00,2026-06-30 17:54:48.925+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:48.924,{55857b6a-e6c8-6a43-4d04-000000000b00},13440,C:\Windows\System32\wbem\WmiPrvSE.exe,10.0.26100.8521 (WinBuild.160101.0800),WMI Provider Host,Microsoft® Windows® Operating System,Microsoft Corporation,Wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,C:\WINDOWS\system32\,NT AUTHORITY\Servicio de red,{55857b6a-a216-6a43-e403-000000000000},0x00000000000003e4,0,System,"SHA256=6A94D40BF022871C2C91EF67B60CCF42814447FC6090C96509A8EE94A11C5212,IMPHASH=9B12E09D30AA8E8200298E4737C9F1FC",{55857b6a-a216-6a43-0d00-000000000b00},648,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,75,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.012121+00:00,2026-06-30 17:54:49.012+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:49.010,{55857b6a-e6c8-6a43-4c04-000000000b00},12748,C:\Windows\System32\tasklist.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,76,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.014351+00:00,2026-06-30 17:54:49.014+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:49.012,{55857b6a-e6c8-6a43-4b04-000000000b00},3680,C:\Windows\System32\cmd.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,77,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.026712+00:00,2026-06-30 17:54:49.026+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:49.026,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_schtasks_query.txt,2026-06-30 15:54:49.024,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,78,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.030508+00:00,2026-06-30 17:54:49.030+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:49.027,{55857b6a-e6c9-6a43-4e04-000000000b00},5572,C:\Windows\System32\cmd.exe,10.0.26100.8521 (WinBuild.160101.0800),Windows Command Processor,Microsoft® Windows® Operating System,Microsoft Corporation,Cmd.Exe,"""C:\WINDOWS\system32\cmd.exe"" /c schtasks /query /fo LIST",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=75320A519959CC6D089EA3EBA33C38CACCB7F138A025EA439BC9686CDB79DED4,IMPHASH=B0F049C014592B156EB1FA857E99CEB9",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,79,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.042253+00:00,2026-06-30 17:54:49.042+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:54:49.038,{55857b6a-e6c9-6a43-4f04-000000000b00},12356,C:\Windows\System32\schtasks.exe,10.0.26100.6725 (WinBuild.160101.0800),Task Scheduler Configuration Tool,Microsoft® Windows® Operating System,Microsoft Corporation,schtasks.exe,schtasks  /query /fo LIST,C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=B96AF3066F0B9DE8A460F77BAAE006C5372A266BE18C561DAA7C7AE8635D399D,IMPHASH=A7B2338D5533AE221C0EB231BBEC0787",{55857b6a-e6c9-6a43-4e04-000000000b00},5572,C:\Windows\System32\cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c schtasks /query /fo LIST",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,80,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.668911+00:00,2026-06-30 17:54:49.668+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:49.668,{55857b6a-e6c9-6a43-4f04-000000000b00},12356,C:\Windows\System32\schtasks.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,81,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.671249+00:00,2026-06-30 17:54:49.671+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:49.670,{55857b6a-e6c9-6a43-4e04-000000000b00},5572,C:\Windows\System32\cmd.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,82,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.687740+00:00,2026-06-30 17:54:49.687+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:49.686,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_getservice.txt,2026-06-30 15:54:49.686,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,83,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:49.716288+00:00,2026-06-30 17:54:49.716+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:49.716,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_getprocess.txt,2026-06-30 15:54:49.713,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,84,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:51.035711+00:00,2026-06-30 17:54:51.035+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:54:51.035,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N3_administracion_windows.txt,2026-06-30 15:54:51.035,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,85,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:51.330990+00:00,2026-06-30 17:54:51.330+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:51.330,{55857b6a-e626-6a43-3c04-000000000b00},5340,C:\Windows\System32\SearchFilterHost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,86,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:51.334921+00:00,2026-06-30 17:54:51.334+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:51.334,{55857b6a-e626-6a43-3d04-000000000b00},10480,C:\Windows\System32\SearchFilterHost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,87,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:54:53.582874+00:00,2026-06-30 17:54:53.582+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:54:53.582,{55857b6a-e626-6a43-3b04-000000000b00},13328,C:\Windows\System32\SearchProtocolHost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
